都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,183822,1696430,21777,7,160811,1814,580
青森県,23946,168828,3811,0,20064,71,0
岩手県,12455,188446,2556,0,9837,62,0
宮城県,44414,403972,6270,9,37376,151,617
秋田県,10926,44494,1909,1,8980,37,0
山形県,12799,154767,1802,2,10927,70,0
福島県,26242,618725,2899,5,23155,188,0
茨城県,81805,44100,9272,14,72223,310,0
栃木県,49180,631607,7009,7,41964,207,0
群馬県,55631,490745,5649,6,49723,259,0
埼玉県,340527,2243515,31410,47,307898,1219,0
千葉県,290278,1662994,27011,20,258679,1417,3171
東京都,1061397,5559414,148572,71,909016,3809,0
神奈川県,489105,2180686,48783,103,438537,1785,0
新潟県,31597,472256,3151,1,28373,73,0
富山県,20640,188277,5719,7,14854,67,0
石川県,27347,303411,4108,5,23047,175,17
福井県,14662,225393,1990,4,12632,40,0
山梨県,17628,207892,2048,2,15544,50,14
長野県,33189,515515,3940,3,28891,151,207
岐阜県,56759,666503,5403,5,50711,288,357
静岡県,96499,972780,12007,4,80517,347,3628
愛知県,342305,2107798,36048,45,304524,1733,0
三重県,44463,381621,4840,9,40618,250,1245
滋賀県,54084,444025,7985,5,45947,152,0
京都府,132589,669556,12975,69,117831,483,1300
大阪府,692352,5749115,84336,753,603844,4105,67
兵庫県,278466,1260425,29020,36,247559,1893,6
奈良県,61696,408171,13961,19,47445,290,0
和歌山県,24058,122192,1175,5,22624,105,154
鳥取県,7294,267171,1283,0,5912,10,89
島根県,6992,115413,935,0,6049,8,0
岡山県,52175,437779,4589,11,44862,209,2515
広島県,77746,1414188,11124,10,66214,408,0
山口県,22788,407169,2526,2,20124,138,0
徳島県,12502,161628,2136,5,10296,76,6
香川県,21016,202771,3356,6,17578,82,0
愛媛県,18590,263930,2305,4,16165,120,0
高知県,13159,183331,1799,8,11278,82,0
福岡県,249883,2053239,33719,17,209671,1003,5490
佐賀県,25179,193940,2973,4,19381,67,2758
長崎県,27022,283820,3830,2,24199,110,1117
熊本県,52299,203682,5555,5,46497,247,0
大分県,25712,435319,2627,0,22979,106,0
宮崎県,19939,135574,2058,0,17847,99,65
鹿児島県,33600,272926,3502,1,29657,132,309
沖縄県,104776,605333,6691,15,97661,429,5
