"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",41061,759366,2170,24,37650,1358,117
"青森県",2453,49170,21,0,2401,31,0
"岩手県",1638,82466,60,1,1532,46,0
"宮城県",9075,154142,63,5,8921,86,5
"秋田県",785,14431,25,1,740,20,0
"山形県",2020,64223,30,3,1943,47,0
"福島県",4791,270860,108,5,4522,161,0
"茨城県",10295,33092,202,5,9931,162,0
"栃木県",6835,279965,181,11,6573,81,0
"群馬県",8010,188946,67,7,7792,151,0
"埼玉県",45677,945473,877,23,43974,826,0
"千葉県",39332,661836,965,17,37666,701,0
"東京都",169756,2452684,3322,45,164231,2203,0
"神奈川県",65762,1009940,1466,37,63359,937,0
"新潟県",3387,163716,58,4,3282,47,0
"富山県",2018,71217,69,2,1912,37,0
"石川県",3920,118298,73,2,3730,114,3
"福井県",1155,63597,92,0,1029,34,0
"山梨県",2005,50098,221,1,1764,20,0
"長野県",4985,197431,70,2,4899,91,75
"岐阜県",9389,263936,184,9,9020,185,0
"静岡県",9063,390754,284,4,8631,148,0
"愛知県",50479,803886,1519,41,48021,939,0
"三重県",5193,137890,74,4,5146,110,137
"滋賀県",5509,146073,156,6,5264,89,0
"京都府",16478,276155,227,15,16004,235,12
"大阪府",102589,2054348,1708,194,97441,2609,831
"兵庫県",40732,495332,370,29,39090,1273,1
"奈良県",8187,164071,147,8,7914,126,0
"和歌山県",2663,41442,10,3,2546,49,58
"鳥取県",466,81177,2,0,455,2,7
"島根県",551,29236,4,1,546,1,0
"岡山県",7581,158467,139,4,7302,124,16
"広島県",11412,534171,261,19,10939,167,45
"山口県",3116,116931,87,1,2956,73,0
"徳島県",1653,63404,19,0,1571,63,0
"香川県",2084,83596,36,2,2023,30,5
"愛媛県",2749,93803,17,3,2657,75,0
"高知県",1749,10972,96,5,1629,24,0
"福岡県",35274,810911,816,27,33910,513,35
"佐賀県",2546,55221,13,0,2546,24,37
"長崎県",3117,121529,83,0,2965,69,0
"熊本県",6450,81179,75,9,6262,113,0
"大分県",3486,163730,47,1,3378,61,0
"宮崎県",3069,43927,18,0,3014,27,10
"鹿児島県",3641,109604,89,2,3548,38,34
"沖縄県",20232,244208,1498,64,18569,171,6
