都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,155090,1602229,28080,8,125610,1670,270
青森県,17912,151573,3380,0,14478,54,0
岩手県,8313,171222,2125,1,6132,56,0
宮城県,35554,368523,6625,10,28141,129,659
秋田県,8000,39968,2087,2,5882,31,0
山形県,10187,144644,2195,0,7930,62,0
福島県,21902,581353,3311,4,18409,182,0
茨城県,63569,43645,8916,16,54389,264,0
栃木県,40272,610494,7406,9,32705,161,0
群馬県,46784,464896,7596,14,38952,236,0
埼玉県,278291,2114449,42144,58,235009,1138,0
千葉県,240084,1563115,49827,34,184906,1202,4149
東京都,906564,5254509,173562,87,729554,3448,0
神奈川県,401967,2180686,53366,83,347054,1547,0
新潟県,26113,444013,4149,4,21899,65,0
富山県,14317,173797,5076,2,9184,57,0
石川県,21438,274817,3765,7,17492,158,23
福井県,10257,194979,1572,3,8646,39,0
山梨県,14228,186746,2399,4,11796,39,6
長野県,28231,486029,5090,1,22029,134,978
岐阜県,47413,621734,7629,8,38909,255,620
静岡県,77357,923339,13091,5,60043,291,3932
愛知県,278570,1929959,42050,51,235074,1446,0
三重県,36499,354936,5788,5,31496,219,1004
滋賀県,41792,405661,8751,2,32917,124,0
京都府,111568,632144,22953,101,86472,370,1773
大阪府,584150,5429707,136383,779,444148,3601,18
兵庫県,229146,1184607,51817,45,175662,1687,20
奈良県,47957,380330,14368,25,33370,219,0
和歌山県,20233,111580,3017,11,16979,92,145
鳥取県,5372,230815,821,0,4468,8,75
島根県,5699,103516,640,0,5052,7,0
岡山県,44105,413636,5836,14,34676,179,3414
広島県,68156,1355636,18206,14,49602,348,0
山口県,19045,339555,2427,3,16504,114,0
徳島県,8694,149251,1692,0,6942,71,11
香川県,15628,189872,3316,3,12238,60,14
愛媛県,15122,246323,2023,3,12993,106,0
高知県,10676,163173,2163,9,8449,64,0
福岡県,209400,1927631,41165,17,162144,835,5256
佐賀県,20439,179186,3638,2,15435,55,1311
長崎県,22556,267811,4658,2,18593,99,794
熊本県,44129,186852,8309,16,35627,193,0
大分県,21271,406807,2597,0,18580,94,0
宮崎県,16870,120998,2047,0,14794,76,47
鹿児島県,27706,250730,4087,6,23125,106,388
沖縄県,94950,571933,5187,27,89340,422,1
