"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21108,453600,760,20,19603,754,9
"青森県",1058,25578,151,0,887,20,0
"岩手県",673,45756,87,0,556,30,0
"宮城県",6210,92693,1493,9,4685,32,0
"秋田県",288,7580,10,0,272,6,0
"山形県",995,35828,317,1,661,17,0
"福島県",2555,152667,278,11,2162,115,0
"茨城県",6800,26579,322,1,6351,127,0
"栃木県",4691,171947,225,2,4396,70,0
"群馬県",5065,114876,211,4,4755,99,0
"埼玉県",33123,654678,1495,36,30925,703,0
"千葉県",29840,483607,1121,21,28146,573,0
"東京都",121901,1777220,3601,43,116524,1776,0
"神奈川県",48337,702970,925,24,46626,786,0
"新潟県",1516,84050,206,2,1292,18,0
"富山県",942,42146,24,0,889,29,0
"石川県",1930,61020,40,0,1824,64,2
"福井県",597,35859,44,0,528,25,0
"山梨県",981,32134,23,0,939,19,0
"長野県",2855,117807,246,1,2586,41,18
"岐阜県",4979,161013,131,4,4722,126,0
"静岡県",5755,250200,258,1,5379,118,0
"愛知県",27446,469439,732,11,26130,584,0
"三重県",2803,79034,171,1,2642,71,81
"滋賀県",2824,87113,142,4,2626,56,0
"京都府",9573,179251,288,1,9125,170,10
"大阪府",53430,1073091,4101,112,47706,1189,434
"兵庫県",20258,300013,1417,72,18247,594,0
"奈良県",3869,98084,362,4,3452,55,0
"和歌山県",1319,26989,113,5,1164,18,24
"鳥取県",269,48976,54,0,205,2,8
"島根県",288,18022,4,0,284,0,0
"岡山県",2721,81422,82,3,2575,36,28
"広島県",5181,181159,88,1,4977,106,10
"山口県",1427,68811,31,0,1353,43,0
"徳島県",562,32640,96,2,448,18,0
"香川県",872,52059,100,0,756,19,3
"愛媛県",1423,41021,342,0,1057,24,0
"高知県",919,7447,11,2,889,19,0
"福岡県",19041,513202,351,5,18358,332,0
"佐賀県",1206,32235,49,0,1165,13,21
"長崎県",1643,78127,26,0,1578,39,0
"熊本県",3517,58210,27,2,3416,74,0
"大分県",1315,93351,15,1,1278,22,0
"宮崎県",1966,24863,20,0,1924,22,0
"鹿児島県",1839,73778,54,0,1778,28,21
"沖縄県",9678,164199,765,2,8791,128,6
