"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",41875,804050,602,11,39843,1412,18
"青森県",2541,52766,25,0,2485,31,0
"岩手県",1800,89320,104,1,1649,47,0
"宮城県",9332,162859,170,3,9062,91,9
"秋田県",941,16364,40,2,881,20,0
"山形県",2067,68161,45,1,1975,47,0
"福島県",5099,291810,182,4,4756,161,0
"茨城県",10857,33967,256,5,10435,166,0
"栃木県",7252,313112,166,10,7004,82,0
"群馬県",8091,200546,50,3,7887,154,0
"埼玉県",48038,1003559,1438,23,45762,838,0
"千葉県",42158,723222,1380,16,40060,718,0
"東京都",182140,2619142,6164,55,173720,2256,0
"神奈川県",70596,1080711,2418,38,67214,964,0
"新潟県",3491,178552,83,0,3354,54,0
"富山県",2059,76500,21,2,2000,38,0
"石川県",4045,126689,101,1,3825,115,4
"福井県",1393,72719,98,1,1260,35,0
"山梨県",2160,62325,49,0,2090,21,0
"長野県",5063,213755,36,0,5011,93,77
"岐阜県",9503,278405,61,5,9255,187,0
"静岡県",9616,421546,292,6,9172,152,0
"愛知県",51623,860388,650,15,49990,983,0
"三重県",5349,148938,92,3,5283,113,139
"滋賀県",5631,158701,72,2,5469,90,0
"京都府",16832,292343,188,4,16377,247,20
"大阪府",104954,2264070,1605,118,99855,2693,801
"兵庫県",41289,523635,337,16,39642,1310,0
"奈良県",8473,175528,126,7,8215,132,0
"和歌山県",2712,42554,18,1,2587,49,58
"鳥取県",495,86141,22,0,464,2,7
"島根県",561,32023,8,0,551,2,0
"岡山県",7622,168599,22,1,7455,126,19
"広島県",11583,565038,79,7,11316,176,12
"山口県",3175,124469,37,1,3058,80,0
"徳島県",1666,66709,11,0,1592,63,0
"香川県",2119,88739,24,1,2069,31,5
"愛媛県",2758,98769,5,2,2678,75,0
"高知県",1898,11862,65,4,1806,27,0
"福岡県",35974,858529,428,9,34977,525,44
"佐賀県",2571,58912,15,0,2568,24,36
"長崎県",3229,128782,36,0,3124,69,0
"熊本県",6500,82540,26,1,6355,119,0
"大分県",3505,174270,19,0,3422,64,0
"宮崎県",3111,44796,17,0,3057,27,10
"鹿児島県",3740,113826,53,1,3683,39,35
"沖縄県",21377,260219,618,44,20559,206,6
