"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",999,10183,366,18,560,73,0
"青森県",27,800,5,0,21,0,1
"岩手県",0,465,0,0,0,0,0
"宮城県",88,2511,3,0,84,1,0
"秋田県",16,905,1,0,15,0,0
"山形県",69,2552,11,2,58,0,0
"福島県",81,3047,18,2,63,0,0
"茨城県",168,4202,30,1,111,9,18
"栃木県",60,2844,18,5,40,0,2
"群馬県",147,3268,36,1,93,18,0
"埼玉県",984,15430,196,8,742,46,0
"千葉県",898,12529,204,11,649,42,3
"東京都",5050,14010,1346,55,3474,230,0
"神奈川県",1251,9756,379,34,809,63,0
"新潟県",83,3710,22,0,60,0,1
"富山県",225,2915,51,2,156,18,0
"石川県",286,2448,95,3,170,21,0
"福井県",122,2297,12,2,102,8,0
"山梨県",57,3205,6,1,51,0,0
"長野県",76,2324,24,2,52,"-",0
"岐阜県",150,3039,9,1,134,7,0
"静岡県",73,3282,6,2,66,1,0
"愛知県",503,8896,65,2,400,34,4
"三重県",45,2335,7,0,37,1,0
"滋賀県",99,1582,20,1,78,1,0
"京都府",358,6285,62,1,283,13,0
"大阪府",1768,18932,424,39,1265,70,9
"兵庫県",698,9932,101,19,559,38,0
"奈良県",90,2383,11,0,77,2,0
"和歌山県",63,3504,8,0,52,3,0
"鳥取県",3,1237,2,0,1,0,0
"島根県",24,979,8,1,16,0,0
"岡山県",25,1536,2,"-",23,"-",0
"広島県",165,6320,50,1,113,2,0
"山口県",37,1598,4,1,33,0,0
"徳島県",5,663,0,0,4,1,0
"香川県",28,1962,2,0,26,0,0
"愛媛県",70,1441,26,0,41,3,0
"高知県",74,1624,5,0,66,3,0
"福岡県",657,12485,94,10,538,25,0
"佐賀県",47,1310,16,0,29,0,2
"長崎県",17,2535,1,0,15,1,0
"熊本県",48,3656,14,1,31,3,0
"大分県",60,3668,3,0,56,1,0
"宮崎県",17,1290,3,0,14,0,0
"鹿児島県",10,1599,3,0,7,0,0
"沖縄県",142,2693,12,4,124,6,0
