"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",20918,445036,773,18,19413,746,14
"青森県",950,24896,60,0,870,20,0
"岩手県",614,43481,34,0,550,30,0
"宮城県",5766,89194,1364,10,4372,30,0
"秋田県",283,7580,6,0,271,6,0
"山形県",915,34475,303,1,596,16,0
"福島県",2479,147166,258,11,2110,111,0
"茨城県",6703,26358,312,0,6264,127,0
"栃木県",4590,170767,171,2,4349,70,0
"群馬県",4986,113169,177,5,4710,99,0
"埼玉県",32676,643712,1322,37,30655,699,0
"千葉県",29528,473527,1137,23,27828,563,0
"東京都",120572,1752697,3135,39,115690,1747,0
"神奈川県",47934,690533,822,24,46334,778,0
"新潟県",1428,81440,173,2,1237,18,0
"富山県",936,41587,21,1,887,28,0
"石川県",1902,59717,12,0,1824,64,2
"福井県",583,35624,32,0,526,25,0
"山梨県",965,30877,8,0,938,19,0
"長野県",2753,115645,225,1,2513,41,26
"岐阜県",4937,157809,123,2,4690,124,0
"静岡県",5683,241750,220,2,5346,117,0
"愛知県",27208,460142,646,12,25985,577,0
"三重県",2734,76136,117,2,2627,70,80
"滋賀県",2753,86277,82,4,2617,54,0
"京都府",9430,174853,188,1,9079,169,6
"大阪府",51602,1033908,2748,90,47254,1182,418
"兵庫県",19672,293494,1072,63,18014,586,0
"奈良県",3725,95648,238,3,3433,54,0
"和歌山県",1273,26505,80,3,1151,18,24
"鳥取県",230,47160,10,0,205,2,13
"島根県",286,17590,1,0,285,0,0
"岡山県",2674,78444,76,4,2524,35,39
"広島県",5143,179526,69,1,4961,106,7
"山口県",1415,66920,23,0,1349,43,0
"徳島県",527,31763,64,2,445,18,0
"香川県",808,50520,40,0,752,19,3
"愛媛県",1332,38712,255,0,1053,24,0
"高知県",916,7437,11,2,886,19,0
"福岡県",18955,506321,369,8,18255,331,0
"佐賀県",1184,31785,32,1,1160,13,21
"長崎県",1629,76988,15,0,1577,38,1
"熊本県",3504,58021,21,2,3407,74,2
"大分県",1308,91767,9,1,1277,22,0
"宮崎県",1961,24817,8,0,1924,22,7
"鹿児島県",1823,72970,46,0,1771,28,22
"沖縄県",9371,163642,627,5,8622,128,6
