"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",45827,874189,2286,12,41942,1426,173
"青森県",2793,57950,172,0,2589,32,0
"岩手県",2078,95439,147,0,1884,47,0
"宮城県",10232,175621,455,2,9620,91,66
"秋田県",1044,17710,52,2,972,20,0
"山形県",2254,72916,156,0,2051,47,0
"福島県",6222,320456,835,12,5225,162,0
"茨城県",13506,35004,1659,10,11677,170,0
"栃木県",8914,356137,1146,15,7680,88,0
"群馬県",9445,220379,1037,4,8253,155,0
"埼玉県",62091,1116737,11703,64,49537,851,0
"千葉県",53294,804938,6216,50,46343,735,0
"東京都",236138,2883000,32664,135,201172,2302,0
"神奈川県",90920,1217742,11072,116,78850,998,0
"新潟県",4307,201910,509,4,3744,54,0
"富山県",2424,84132,250,4,2136,38,0
"石川県",5517,139532,939,8,4456,118,4
"福井県",1758,82675,265,1,1457,36,0
"山梨県",2599,72269,306,0,2274,21,2
"長野県",5538,231983,363,1,5149,94,68
"岐阜県",9978,300388,284,3,9506,188,0
"静岡県",11537,463831,1489,5,9891,157,0
"愛知県",55012,935034,2303,10,51699,1010,0
"三重県",6030,159799,453,3,5618,114,155
"滋賀県",6383,174623,558,2,5731,94,0
"京都府",19358,318240,1461,43,17374,249,274
"大阪府",118861,2527386,8836,362,106283,2726,1016
"兵庫県",45330,567667,2363,20,41650,1318,1
"奈良県",9428,191081,610,11,8685,133,0
"和歌山県",3141,46388,274,17,2746,49,72
"鳥取県",916,101961,281,1,619,3,13
"島根県",773,37500,89,1,682,2,0
"岡山県",8627,183050,245,3,7612,127,643
"広島県",12423,594390,411,7,11727,179,106
"山口県",3368,133190,152,0,3136,80,0
"徳島県",1834,74023,87,1,1684,63,0
"香川県",2424,95994,261,1,2133,32,2
"愛媛県",3044,106410,194,3,2773,77,0
"高知県",2141,64803,115,7,1997,29,0
"福岡県",42142,943188,4059,11,36829,536,718
"佐賀県",2876,66520,176,0,2655,24,21
"長崎県",3630,138676,281,0,3281,69,1
"熊本県",7449,88052,674,2,6654,121,0
"大分県",3791,190695,210,0,3517,64,0
"宮崎県",3365,46487,193,0,3133,27,12
"鹿児島県",4159,121495,264,0,3844,39,12
"沖縄県",27054,291691,3996,67,22779,238,41
