"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",46110,878489,2459,15,42117,1427,107
"青森県",2820,58421,186,0,2602,32,0
"岩手県",2106,95844,166,0,1893,47,0
"宮城県",10358,176609,551,3,9635,91,81
"秋田県",1057,17804,57,2,979,21,0
"山形県",2294,73205,191,0,2056,47,0
"福島県",6301,322397,820,10,5319,162,0
"茨城県",13789,35004,1788,16,11831,170,0
"栃木県",9052,357462,1225,15,7739,88,0
"群馬県",9565,221885,1098,6,8312,155,0
"埼玉県",63311,1123525,12664,65,49794,853,0
"千葉県",54350,810755,6705,52,46909,736,0
"東京都",240653,2897360,34235,141,204112,2306,0
"神奈川県",93001,1224026,11664,131,80338,999,0
"新潟県",4395,202819,552,7,3789,54,0
"富山県",2488,84658,294,4,2156,38,0
"石川県",5595,140223,928,8,4544,118,5
"福井県",1793,83294,282,1,1475,36,0
"山梨県",2666,76621,357,0,2293,21,5
"長野県",5598,233083,377,0,5183,94,56
"岐阜県",10028,301624,320,3,9520,188,0
"静岡県",11758,465943,1595,5,10006,157,0
"愛知県",55376,938412,2531,13,51835,1010,0
"三重県",6127,164729,525,3,5644,114,156
"滋賀県",6472,175509,597,2,5781,94,0
"京都府",19647,319923,1611,42,17498,249,289
"大阪府",120171,2545104,9386,367,107037,2728,1020
"兵庫県",45789,570218,2617,22,41854,1319,1
"奈良県",9533,191995,658,11,8742,133,0
"和歌山県",3171,46651,263,17,2785,49,74
"鳥取県",952,102851,308,1,629,3,12
"島根県",789,37500,93,1,694,2,0
"岡山県",8728,189599,599,3,7812,127,190
"広島県",12518,594849,451,7,11765,179,123
"山口県",3389,133190,165,0,3144,80,0
"徳島県",1839,74355,84,1,1692,63,0
"香川県",2465,96500,280,1,2155,32,2
"愛媛県",3084,108860,222,4,2785,77,0
"高知県",2164,65004,114,7,2021,29,0
"福岡県",42982,949123,4531,9,37075,537,839
"佐賀県",2910,66961,207,0,2671,24,8
"長崎県",3675,139355,309,0,3297,69,0
"熊本県",7577,88575,764,3,6692,121,0
"大分県",3842,191693,235,0,3543,64,0
"宮崎県",3398,46942,209,1,3150,27,12
"鹿児島県",4246,122130,290,0,3869,39,48
"沖縄県",27619,294855,4142,69,23196,239,42
