"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",33976,631984,6717,49,25765,990,504
"青森県",2147,40605,315,5,1804,28,0
"岩手県",1332,69463,195,1,1094,43,0
"宮城県",8719,139781,320,8,8301,82,16
"秋田県",740,12871,109,0,619,12,0
"山形県",1852,55306,234,5,1581,37,0
"福島県",4425,225247,439,25,3853,133,0
"茨城県",9348,31981,542,10,8664,142,0
"栃木県",6063,235830,361,9,5628,74,0
"群馬県",7523,158529,590,13,6809,124,0
"埼玉県",42659,845715,2312,55,39570,777,0
"千葉県",36243,591310,1256,24,34321,666,0
"東京都",156250,2210765,6198,62,148037,2015,0
"神奈川県",59491,891644,2306,69,56316,869,0
"新潟県",3013,133060,390,6,2589,34,0
"富山県",1675,59309,246,8,1395,34,0
"石川県",3436,82705,516,12,2821,98,1
"福井県",1018,57070,54,0,930,34,0
"山梨県",1447,38972,115,1,1314,19,1
"長野県",4583,168365,378,7,4188,76,59
"岐阜県",8223,225297,1057,21,7016,150,0
"静岡県",7834,334739,824,8,6878,132,0
"愛知県",43501,647776,6307,87,36490,704,0
"三重県",4684,116606,491,16,4213,101,121
"滋賀県",4768,121821,502,10,4191,75,0
"京都府",15256,245346,1425,19,13695,200,64
"大阪府",97464,1718279,12702,344,81725,2114,923
"兵庫県",38528,439691,3353,98,34102,1073,0
"奈良県",7705,145913,658,24,6945,102,0
"和歌山県",2560,39066,165,43,2319,37,39
"鳥取県",448,70298,42,0,395,2,9
"島根県",492,24335,95,3,397,0,0
"岡山県",6847,108427,1386,30,5045,86,330
"広島県",9222,400161,954,18,6954,117,1197
"山口県",2681,98010,540,10,2084,57,0
"徳島県",1613,55790,129,3,1424,60,0
"香川県",1922,73674,276,5,1627,24,5
"愛媛県",2666,79324,121,4,2474,71,0
"高知県",1242,8893,109,3,1113,20,0
"福岡県",32461,714438,5355,78,26389,413,304
"佐賀県",2394,46899,265,5,2110,18,1
"長崎県",2817,107710,289,15,2467,61,0
"熊本県",5834,75676,907,27,4837,90,0
"大分県",3137,138460,611,5,2489,37,0
"宮崎県",2939,38919,306,7,2594,25,14
"鹿児島県",3108,96234,404,1,2668,28,8
"沖縄県",14925,209874,1899,51,12884,148,6
