"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",20742,439605,729,14,19249,742,22
"青森県",932,24302,57,1,855,20,0
"岩手県",604,42694,36,0,538,30,0
"宮城県",5427,86294,1243,3,4156,28,0
"秋田県",283,7420,12,0,265,6,0
"山形県",831,32862,245,0,570,16,0
"福島県",2415,141389,280,11,2025,110,0
"茨城県",6600,26008,322,1,6152,126,0
"栃木県",4526,169536,162,2,4294,70,0
"群馬県",4929,110174,176,2,4654,99,0
"埼玉県",32353,634717,1372,38,30283,698,0
"千葉県",29245,470206,1083,23,27603,559,0
"東京都",119661,1733095,3268,44,114688,1705,0
"神奈川県",47681,680128,933,22,45971,777,0
"新潟県",1380,79392,176,1,1187,17,0
"富山県",933,40917,21,1,884,28,0
"石川県",1901,59310,14,0,1821,64,2
"福井県",568,35009,21,0,522,25,0
"山梨県",956,30877,1,0,937,18,0
"長野県",2679,112377,176,0,2479,41,17
"岐阜県",4909,156160,116,2,4670,123,0
"静岡県",5619,237667,218,2,5286,115,0
"愛知県",27025,451860,567,9,25885,573,0
"三重県",2695,76136,92,3,2614,69,80
"滋賀県",2731,85590,85,4,2592,54,0
"京都府",9337,172896,147,2,9027,168,5
"大阪府",50634,1009996,2083,70,46972,1175,404
"兵庫県",19346,289285,857,57,17905,584,0
"奈良県",3618,93746,159,5,3407,52,0
"和歌山県",1244,26185,59,2,1143,18,24
"鳥取県",211,46269,1,0,205,2,3
"島根県",286,17590,1,0,285,0,0
"岡山県",2642,78444,76,4,2524,35,7
"広島県",5107,178091,40,0,4956,106,5
"山口県",1406,66920,15,0,1348,43,0
"徳島県",514,31287,54,2,442,18,0
"香川県",782,50108,19,1,748,18,3
"愛媛県",1251,38125,178,0,1049,24,0
"高知県",914,7434,9,3,886,19,0
"福岡県",18881,501511,377,7,18174,330,0
"佐賀県",1170,31434,32,1,1146,12,20
"長崎県",1626,75701,14,0,1576,38,2
"熊本県",3495,57733,21,1,3398,74,2
"大分県",1304,90972,6,0,1276,22,0
"宮崎県",1953,24807,0,0,1924,22,7
"鹿児島県",1800,72126,27,0,1763,28,18
"沖縄県",9175,161688,582,3,8472,127,6
