都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,138579,1550505,31704,8,106139,1612,876
青森県,15416,144895,3720,0,11648,48,0
岩手県,6863,162997,1693,1,5115,55,0
宮城県,30719,350944,6315,10,23890,125,389
秋田県,6752,38941,1874,0,4849,29,0
山形県,8893,142194,2568,0,6267,58,0
福島県,19671,569389,3551,3,15938,182,0
茨城県,55548,43645,9192,9,46113,243,0
栃木県,34893,598928,7515,7,27234,144,0
群馬県,41957,454276,7135,8,34600,222,0
埼玉県,244456,2045397,38483,62,204866,1107,0
千葉県,211466,1510630,42054,22,165014,1128,3270
東京都,813264,5117701,169698,74,640249,3317,0
神奈川県,356300,2180686,54614,96,300249,1437,0
新潟県,23047,429845,3809,3,19173,65,0
富山県,11617,168017,3901,1,7661,55,0
石川県,18946,259060,4444,8,14328,151,23
福井県,8648,181700,1401,1,7209,38,0
山梨県,12844,173670,2203,1,10609,38,6
長野県,25187,474588,4330,1,19276,121,1460
岐阜県,41690,595597,7178,7,33635,245,632
静岡県,67659,899739,13229,6,54273,265,108
愛知県,242363,1877309,41065,38,199972,1326,0
三重県,32231,339392,5856,5,27011,202,838
滋賀県,35933,391438,8366,4,27449,118,0
京都府,98887,609774,23916,109,72674,331,1966
大阪府,512829,5258136,140444,718,369010,3375,0
兵庫県,201035,1141457,58448,49,141027,1573,13
奈良県,40828,369379,12155,22,28487,186,0
和歌山県,17839,105575,3866,7,13766,82,125
鳥取県,4757,228737,665,1,4015,5,72
島根県,5306,97893,733,0,4566,7,0
岡山県,39634,398255,6016,11,27673,167,5778
広島県,63211,1318963,21424,18,41484,303,0
山口県,17268,318320,2336,2,14821,111,0
徳島県,7298,143293,1417,1,5815,71,5
香川県,13004,182202,2558,3,10379,55,12
愛媛県,13663,237724,1944,4,11618,101,0
高知県,9288,159492,2098,11,7142,48,0
福岡県,186576,1859107,52530,18,128948,753,4345
佐賀県,17988,170967,3811,2,13240,46,891
長崎県,20460,259215,5404,1,15464,91,499
熊本県,39801,178320,7441,16,32183,177,0
大分県,19305,389969,3107,0,16108,90,0
宮崎県,15500,115190,2432,1,13041,65,38
鹿児島県,24507,239582,4678,3,19384,97,348
沖縄県,90993,561931,4910,31,85631,421,31
