都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,60270,1098773,439,6,58394,1467,30
青森県,5703,86790,208,3,5459,36,0
岩手県,3482,120262,11,0,3419,52,0
宮城県,16212,238435,182,3,15905,117,8
秋田県,1864,26030,27,1,1811,26,0
山形県,3505,95561,43,0,3406,56,0
福島県,9442,403906,55,4,9213,174,0
茨城県,24168,39827,296,10,23657,215,0
栃木県,15257,477987,236,4,14906,115,0
群馬県,16566,289937,168,10,16240,172,14
埼玉県,114775,1435093,1627,49,112141,1007,0
千葉県,99634,1052169,994,36,97566,999,75
東京都,375616,3608685,3062,93,369620,2934,0
神奈川県,167707,1579540,1393,62,165054,1260,0
新潟県,7860,279321,195,3,7605,60,0
富山県,4794,112486,43,2,4701,50,0
石川県,7876,190801,120,2,7610,124,22
福井県,3045,114751,63,1,2945,37,0
山梨県,5114,111974,107,0,4978,29,0
長野県,8738,310469,88,1,8607,96,53
岐阜県,18763,400584,329,5,18395,215,176
静岡県,26613,609854,248,3,26159,206,0
愛知県,105300,1279026,2510,29,101655,1135,0
三重県,14630,262689,204,2,14584,162,320
滋賀県,12259,250959,198,2,11961,100,0
京都府,35508,415505,1232,20,33964,279,33
大阪府,199794,3400269,3622,240,191404,2970,1798
兵庫県,77330,734048,1266,32,74676,1388,0
奈良県,15665,245646,228,6,15288,149,0
和歌山県,5244,64605,59,8,5021,61,103
鳥取県,1637,143956,11,0,1598,5,23
島根県,1619,53023,54,0,1561,4,0
岡山県,15104,262448,105,3,14843,135,21
広島県,21626,876569,305,6,21125,196,0
山口県,5590,182635,76,0,5425,89,0
徳島県,3256,102247,58,1,3134,64,0
香川県,4682,126896,41,2,4605,36,0
愛媛県,5168,148187,124,2,4963,81,0
高知県,4103,94897,38,1,4034,31,0
福岡県,73952,1231769,1950,23,71352,610,40
佐賀県,5759,100725,68,1,5699,29,37
長崎県,5991,176404,77,0,5844,71,1
熊本県,14283,121653,160,4,13988,135,0
大分県,8096,258364,128,3,7887,81,0
宮崎県,6130,72363,44,2,6029,41,16
鹿児島県,9056,166477,51,0,9001,65,61
沖縄県,49656,389869,924,34,48245,312,175
