都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,366641,2293607,11295,2,353319,2073,46
青森県,57978,252078,1348,0,56526,104,0
岩手県,35950,285052,1808,0,34049,93,0
宮城県,88952,595330,2140,0,86297,198,317
秋田県,30984,62890,889,0,30027,68,0
山形県,29047,196485,671,0,28282,94,0
福島県,64478,841147,1180,1,63075,223,0
茨城県,160548,1343469,1399,0,158710,439,0
栃木県,91951,756617,1335,1,90342,274,0
群馬県,95542,654973,1511,2,93710,321,0
埼玉県,555594,2870828,5578,2,548387,1629,0
千葉県,453414,2137268,3616,1,447563,1780,455
東京都,1555572,6973904,22542,3,1528504,4526,0
神奈川県,761173,2180686,6726,7,752238,2209,0
新潟県,73230,662765,1368,1,71771,91,0
富山県,38043,253169,1498,0,36452,93,0
石川県,57245,466018,1557,0,55469,196,23
福井県,36388,331662,1016,0,35327,45,0
山梨県,33230,336886,675,0,32488,68,1
長野県,74893,740585,1331,1,73325,203,34
岐阜県,104189,905842,3180,0,100318,341,350
静岡県,173325,1268809,3649,2,169020,416,240
愛知県,548774,2770390,10449,6,536249,2076,0
三重県,83719,528933,1604,1,83795,306,1986
滋賀県,92069,652912,1641,0,90209,219,0
京都府,205789,843480,3510,4,201134,721,424
大阪府,985534,7188145,15852,14,964594,5088,0
兵庫県,429809,1581304,6292,4,421283,2235,1
奈良県,93712,524130,1534,0,91790,388,0
和歌山県,42825,174961,580,1,41919,117,209
鳥取県,15480,406981,537,0,14725,20,198
島根県,17313,216324,485,0,16813,15,0
岡山県,100491,588609,3285,2,94797,248,2161
広島県,160537,1925791,6164,1,153884,489,0
山口県,46222,587797,1741,0,44303,178,0
徳島県,22823,218256,688,0,22054,85,4
香川県,49161,280783,1084,0,47950,127,0
愛媛県,40963,366856,1487,1,39337,139,0
高知県,28375,298252,918,1,27344,113,0
福岡県,432413,2723369,8112,3,416761,1263,6277
佐賀県,53274,282527,1030,0,49732,106,2406
長崎県,60884,398436,2841,0,57925,124,6
熊本県,101079,286331,3355,3,97429,295,0
大分県,55471,598426,1358,1,53951,162,0
宮崎県,54803,192544,1996,0,52738,144,75
鹿児島県,85944,423438,2916,0,82401,202,425
沖縄県,225467,868515,10811,12,214098,466,92
