"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1528,32693,128,3,1297,103,0
"青森県",32,1549,2,0,29,1,0
"岩手県",7,1907,6,0,1,0,0
"宮城県",181,6636,25,1,155,1,0
"秋田県",34,1201,18,0,16,0,0
"山形県",76,2966,1,0,75,1,1
"福島県",96,10850,9,0,87,0,0
"茨城県",380,8181,103,1,267,10,0
"栃木県",243,15967,49,2,177,0,17
"群馬県",221,9195,44,0,158,19,0
"埼玉県",2822,78427,624,6,2119,79,0
"千葉県",2114,32150,610,6,1452,52,0
"東京都",15536,221676,3594,25,11609,333,0
"神奈川県",3187,42717,513,10,2573,101,0
"新潟県",128,7408,20,0,107,0,1
"富山県",275,5841,40,1,213,22,0
"石川県",342,3444,30,2,285,27,0
"福井県",153,5520,17,1,128,8,0
"山梨県",124,7778,31,0,92,1,0
"長野県",127,9345,32,0,95,"-",0
"岐阜県",450,13248,146,1,297,7,0
"静岡県",345,16211,111,0,233,1,0
"愛知県",2675,29908,1637,7,1153,37,152
"三重県",212,5857,119,1,78,1,14
"滋賀県",283,5474,124,3,158,1,0
"京都府",923,20966,215,3,687,21,0
"大阪府",5574,89268,1664,40,3812,95,3
"兵庫県",1533,30984,307,10,1179,47,0
"奈良県",318,9920,82,1,234,2,0
"和歌山県",174,6855,26,4,143,3,2
"鳥取県",21,4016,16,0,5,0,0
"島根県",29,3060,0,0,29,0,0
"岡山県",110,3466,30,"-",76,"-",4
"広島県",397,14241,104,1,287,3,3
"山口県",70,4357,20,0,50,0,0
"徳島県",57,2770,40,0,10,1,6
"香川県",58,5419,12,1,46,0,0
"愛媛県",101,3227,10,1,86,5,0
"高知県",83,2383,3,0,77,3,0
"福岡県",2754,29739,1158,14,1560,36,0
"佐賀県",145,3305,87,0,70,0,12
"長崎県",159,9187,120,"-",36,3,0,"G48の関数（=O47=★当日データ"
"熊本県",341,7611,131,1,90,5,115
"大分県",80,7864,17,1,62,1,0
"宮崎県",215,5940,127,3,88,0,0
"鹿児島県",275,12147,75,0,198,2,0
"沖縄県",968,14460,734,6,231,7,0
