都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,60907,1188020,114,1,59332,1472,11
青森県,5897,97564,2,0,5857,38,0
岩手県,3487,128744,1,0,3433,53,0
宮城県,16275,252765,3,0,16154,118,0
秋田県,1925,27342,11,0,1887,27,0
山形県,3551,106891,0,0,3495,56,0
福島県,9486,439438,4,2,9307,175,0
茨城県,24435,40548,22,1,24194,219,0
栃木県,15467,504683,12,1,15338,117,0
群馬県,16824,321596,24,0,16624,176,0
埼玉県,115730,1550673,110,10,114567,1053,0
千葉県,100420,1152451,66,1,99325,1026,3
東京都,381975,3907778,222,10,378595,3158,0
神奈川県,169088,1711988,136,8,167641,1311,0
新潟県,8007,301288,9,0,7937,61,0
富山県,4867,123338,0,0,4815,52,0
石川県,7967,204043,4,0,7812,129,22
福井県,3115,122186,2,0,3075,38,0
山梨県,5155,124304,0,0,5126,29,0
長野県,8883,342465,1,0,8841,97,56
岐阜県,19235,440595,39,0,18977,218,1
静岡県,26776,671508,12,0,26553,209,2
愛知県,106494,1411553,97,3,105240,1157,0
三重県,14809,251936,5,0,14966,163,325
滋賀県,12421,277401,12,0,12305,104,0
京都府,35950,446478,47,0,35611,291,1
大阪府,202907,3867026,334,34,199517,3056,0
兵庫県,78618,803764,86,4,77136,1396,0
奈良県,15920,266801,24,0,15747,149,0
和歌山県,5299,66941,4,0,5128,62,105
鳥取県,1669,157896,1,0,1638,5,25
島根県,1731,60030,3,0,1723,5,0
岡山県,15458,289814,87,1,15194,136,41
広島県,22139,945866,42,0,21895,202,0
山口県,5786,199962,39,0,5654,93,0
徳島県,3291,110382,5,0,3221,65,0
香川県,4705,137206,2,0,4664,38,1
愛媛県,5409,163712,15,0,5312,82,0
高知県,4167,105446,2,0,4132,33,0
福岡県,74512,1338223,51,4,73834,622,5
佐賀県,5864,112457,8,0,5882,30,56
長崎県,6118,191672,0,0,6045,73,0
熊本県,14395,124519,2,1,14257,136,0
大分県,8186,284597,0,0,8102,84,0
宮崎県,6151,73039,0,0,6094,41,16
鹿児島県,9102,172780,0,0,9036,66,0
沖縄県,50292,416036,55,1,49836,398,3
