"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",42897,833746,983,6,40475,1422,17
"青森県",2608,54372,60,0,2517,31,0
"岩手県",1887,91957,81,0,1759,47,0
"宮城県",9646,168104,257,2,9287,91,11
"秋田県",988,16817,42,1,926,20,0
"山形県",2091,69954,26,0,2018,47,0
"福島県",5266,301900,160,4,4944,162,0
"茨城県",11418,34393,479,4,10773,166,0
"栃木県",7555,321213,288,8,7183,84,0
"群馬県",8200,207093,126,0,7962,155,43
"埼玉県",51487,1043841,3725,28,46917,845,0
"千葉県",44986,751621,2414,18,41844,728,0
"東京都",196400,2718416,11957,68,182166,2277,0
"神奈川県",75762,1119795,4211,48,70571,980,0
"新潟県",3696,186709,196,1,3446,54,0
"富山県",2138,78919,76,2,2024,38,0
"石川県",4435,132260,352,1,3958,116,9
"福井県",1440,75484,49,0,1355,36,0
"山梨県",2218,65656,47,0,2150,21,0
"長野県",5119,219477,49,0,5052,94,76
"岐阜県",9622,287871,109,2,9325,188,0
"静岡県",10079,437255,521,3,9404,154,0
"愛知県",52493,891300,898,9,50593,1002,0
"三重県",5551,156553,187,3,5390,113,139
"滋賀県",5757,165332,122,1,5543,92,0
"京都府",17341,302456,405,6,16634,249,53
"大阪府",108614,2376024,3276,142,101762,2716,860
"兵庫県",42255,542311,808,13,40132,1315,0
"奈良県",8722,181075,226,4,8363,133,0
"和歌山県",2785,43424,61,0,2614,49,61
"鳥取県",633,93171,123,1,480,2,28
"島根県",655,32936,84,0,569,2,0
"岡山県",7810,178588,104,1,7518,127,61
"広島県",11772,577995,132,4,11430,178,32
"山口県",3204,128696,36,0,3088,80,0
"徳島県",1729,69684,57,0,1610,63,1
"香川県",2152,91907,31,0,2094,32,5
"愛媛県",2817,102711,55,2,2686,76,0
"高知県",1987,60619,74,2,1884,29,0
"福岡県",36948,889653,803,10,35466,528,151
"佐賀県",2633,61421,57,0,2584,24,32
"長崎県",3320,133082,92,0,3161,69,2
"熊本県",6549,83222,48,0,6380,121,0
"大分県",3550,181182,45,0,3441,64,0
"宮崎県",3139,45086,32,0,3073,27,7
"鹿児島県",3817,115829,56,1,3742,39,20
"沖縄県",22423,272699,997,41,21188,224,14
