都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,420850,2501739,23158,4,393045,2115,2532
青森県,79875,291968,10163,0,69589,123,0
岩手県,48301,329624,6431,0,41766,104,0
宮城県,114750,674394,12172,6,100358,205,2015
秋田県,39057,66164,5326,1,33657,74,0
山形県,36912,208405,4244,0,32567,101,0
福島県,78146,917904,8167,0,69750,229,0
茨城県,187507,1477266,12117,3,174928,462,0
栃木県,112040,806994,13147,2,98608,285,0
群馬県,114450,718632,15539,2,102509,331,3929
埼玉県,682313,3170882,73858,11,606786,1669,0
千葉県,555299,2324540,32648,5,480588,1825,40238
東京都,1941548,7765804,217311,14,1719614,4623,0
神奈川県,927588,3523661,66263,42,859053,2272,0
新潟県,91759,734278,10388,2,81280,91,0
富山県,50502,277188,8056,2,42347,99,0
石川県,73471,558655,8234,0,65014,200,23
福井県,49089,365933,6235,1,42803,51,0
山梨県,41073,401267,4250,0,36772,69,18
長野県,93613,815972,8284,0,83037,206,2086
岐阜県,132885,1010190,13281,0,117483,358,1763
静岡県,226001,1413403,26113,1,190380,435,9073
愛知県,691119,3076564,80254,9,608748,2117,0
三重県,109390,601120,13305,0,98057,324,2296
滋賀県,113574,726908,10494,2,102855,225,0
京都府,254909,927218,26627,38,222831,764,4687
大阪府,1230782,8000794,153823,28,1071695,5264,0
兵庫県,528427,1798414,48444,17,477709,2274,0
奈良県,115371,579419,14606,8,100361,404,0
和歌山県,57995,207710,5684,0,51944,122,245
鳥取県,23899,484162,4475,0,19160,21,243
島根県,37678,273942,8652,1,28992,34,0
岡山県,122248,657510,5799,1,107799,255,8395
広島県,192437,2084544,13546,6,178383,508,0
山口県,63234,642271,9298,1,53744,192,0
徳島県,30862,245610,3897,2,26896,87,18
香川県,62054,312357,7226,0,54690,138,0
愛媛県,62265,432684,10118,2,52002,145,0
高知県,38385,340220,4501,3,33766,118,0
福岡県,569726,3091490,65364,7,486264,1311,16787
佐賀県,77540,325578,10384,0,63414,120,3622
長崎県,81958,490831,11101,1,73970,134,3247
熊本県,154729,361511,19807,5,134586,336,0
大分県,79799,683996,11217,0,68404,178,0
宮崎県,79520,203140,12727,1,66513,155,125
鹿児島県,126124,502440,15939,1,105120,221,4844
沖縄県,324944,1007021,36048,20,288267,503,126
