都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,352592,2226336,21679,5,329383,2054,524
青森県,55612,243369,2355,0,53153,104,0
岩手県,33843,275664,2650,0,31104,89,0
宮城県,85276,574010,3737,1,80956,195,388
秋田県,29950,61683,1501,0,28383,66,0
山形県,27941,193206,1862,0,25986,93,0
福島県,62538,817462,3568,0,58750,220,0
茨城県,157140,1240444,3030,1,153674,436,0
栃木県,90110,744355,3101,3,86737,272,0
群馬県,93340,638434,2976,2,90045,319,0
埼玉県,546035,2807490,9588,2,534866,1581,0
千葉県,446462,2076474,6831,4,435965,1774,1892
東京都,1529320,6803139,40015,3,1484831,4474,0
神奈川県,747515,2180686,13198,9,732130,2187,0
新潟県,70480,642863,3511,1,66878,91,0
富山県,36788,245784,2337,1,34358,93,0
石川県,54361,437496,3786,1,50357,195,23
福井県,34301,321797,1743,0,32513,45,0
山梨県,31872,318457,944,0,30867,68,7
長野県,72204,716541,2921,0,68945,193,145
岐阜県,99014,874232,4692,0,93451,331,540
静岡県,167185,1231686,7891,0,158446,408,440
愛知県,532061,2685021,18367,5,511641,2053,0
三重県,80902,507221,3182,0,79337,300,1917
滋賀県,89413,629154,2825,0,86369,219,0
京都府,201041,824013,7700,5,191850,713,778
大阪府,965005,7010529,28967,17,931007,5031,0
兵庫県,418878,1547328,11472,4,405177,2229,0
奈良県,91697,511131,3873,0,87439,385,0
和歌山県,41560,171562,1326,0,39908,117,209
鳥取県,14723,391668,997,1,13514,20,192
島根県,16637,210439,933,0,15689,15,0
岡山県,96185,568423,5287,0,85600,247,5051
広島県,152825,1847128,10765,0,141576,484,0
山口県,43502,567065,2596,1,40731,175,0
徳島県,21785,211433,1101,0,20604,82,2
香川県,47311,271969,2608,1,44580,123,0
愛媛県,38746,352673,1855,3,36752,139,0
高知県,27024,282783,1986,1,24927,111,0
福岡県,419037,2652135,15241,2,395470,1248,7078
佐賀県,51674,273092,2112,0,47122,105,2335
長崎県,54304,374469,3545,1,53560,124,2925
熊本県,96243,277559,5892,3,90063,288,0
大分県,52916,578522,2737,1,50019,160,0
宮崎県,51549,188225,3940,1,47544,141,76
鹿児島県,80667,407447,4665,0,75256,194,552
沖縄県,209094,827447,15885,11,192711,459,39
