"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18327,346126,1022,15,16694,630,19
"青森県",794,15881,81,0,698,15,0
"岩手県",519,22098,22,1,468,29,0
"宮城県",3488,49597,106,6,3359,23,0
"秋田県",269,6878,30,0,234,5,0
"山形県",531,16351,36,0,481,14,0
"福島県",1805,95314,129,9,1617,59,0
"茨城県",5293,24220,487,15,4719,87,0
"栃木県",3927,115994,235,10,3635,57,0
"群馬県",4200,82684,335,10,3786,79,0
"埼玉県",27345,495551,3079,47,23817,449,0
"千葉県",24261,362807,2883,36,21049,329,0
"東京都",105458,1403828,5800,103,98559,1099,0
"神奈川県",42897,536389,1687,56,40620,590,0
"新潟県",986,39174,90,1,883,13,0
"富山県",884,33203,18,3,839,27,0
"石川県",1621,45067,206,1,1408,60,53
"福井県",528,28864,30,2,474,24,0
"山梨県",918,14741,19,2,884,15,0
"長野県",2345,90063,75,1,2261,39,30
"岐阜県",4524,117483,322,13,4115,87,0
"静岡県",4801,171062,234,2,4476,91,0
"愛知県",24936,347169,1467,42,23004,465,0
"三重県",2361,52085,231,12,2090,40,0
"滋賀県",2284,63427,185,6,2064,35,0
"京都府",8798,141570,821,5,7912,139,74
"大阪府",45618,703933,2777,141,41804,1037,0
"兵庫県",17324,229394,1010,67,15851,463,0
"奈良県",3238,74734,185,6,3011,42,0
"和歌山県",1129,23123,61,8,1030,16,22
"鳥取県",207,37118,17,0,185,2,3
"島根県",280,13515,10,1,270,0,0
"岡山県",2428,55878,143,5,2199,24,62
"広島県",4915,139356,128,6,4679,98,10
"山口県",1344,52858,184,0,1127,33,0
"徳島県",419,23562,30,3,362,15,12
"香川県",715,41274,79,1,619,17,0
"愛媛県",1026,27910,55,1,949,22,0
"高知県",868,6984,15,1,836,17,0
"福岡県",17066,401363,1601,35,15240,225,0
"佐賀県",993,25836,52,1,954,6,19
"長崎県",1569,62247,135,2,1387,35,12
"熊本県",3392,55410,109,15,3209,66,8
"大分県",1249,71891,105,0,1126,18,0
"宮崎県",1906,24309,104,3,1775,20,7
"鹿児島県",1685,61000,84,3,1591,19,9
"沖縄県",7944,135314,479,4,7373,97,5
