"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",19093,381062,577,3,17867,677,28
"青森県",816,17347,27,1,769,20,0
"岩手県",554,26654,14,0,510,30,0
"宮城県",3612,68128,104,3,3483,25,0
"秋田県",269,7032,3,0,260,6,0
"山形県",543,17488,14,0,514,15,0
"福島県",1947,112232,112,10,1764,71,0
"茨城県",5755,24868,331,9,5315,109,0
"栃木県",4093,125100,133,4,3894,66,0
"群馬県",4502,91472,178,3,4240,84,0
"埼玉県",29347,549118,1458,38,27326,563,0
"千葉県",26395,405008,1699,25,24243,453,0
"東京都",111676,1529534,3374,67,106926,1376,0
"神奈川県",44899,587587,1075,27,43144,680,0
"新潟県",1080,44544,88,1,977,15,0
"富山県",905,36107,17,2,860,28,0
"石川県",1851,51318,143,7,1673,62,27
"福井県",545,31854,4,0,516,25,0
"山梨県",939,25903,10,1,914,16,1
"長野県",2364,97594,17,0,2338,41,32
"岐阜県",4722,134083,148,7,4464,110,0
"静岡県",5141,187116,214,0,4834,93,0
"愛知県",25830,389359,657,31,24655,518,0
"三重県",2528,63656,139,8,2414,53,78
"滋賀県",2467,72992,138,5,2283,46,0
"京都府",9046,154708,329,2,8578,154,15
"大阪府",47123,788301,1051,90,44543,1117,412
"兵庫県",17943,247844,417,41,16996,530,0
"奈良県",3358,81493,70,5,3242,46,0
"和歌山県",1163,24494,12,3,1109,18,24
"鳥取県",210,40661,3,0,202,2,3
"島根県",284,15625,5,0,279,0,0
"岡山県",2484,66389,53,2,2389,32,10
"広島県",5022,157847,37,5,4875,102,8
"山口県",1382,58758,56,0,1288,38,0
"徳島県",452,26408,28,2,408,16,0
"香川県",753,44733,28,1,707,18,0
"愛媛県",1063,32518,39,1,1001,23,0
"高知県",884,7091,1,1,866,17,0
"福岡県",18038,441889,711,21,17040,287,0
"佐賀県",1057,28057,60,0,1009,8,20
"長崎県",1612,67315,36,1,1540,36,0
"熊本県",3439,56787,44,5,3330,72,7
"大分県",1293,79520,33,0,1239,21,0
"宮崎県",1951,24715,24,1,1896,21,10
"鹿児島県",1761,67412,35,2,1726,26,26
"沖縄県",8193,144904,267,1,7812,119,5
