"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",20371,426277,711,8,18916,731,13
"青森県",896,22887,67,0,809,20,0
"岩手県",587,41402,27,0,530,30,0
"宮城県",4630,79552,684,3,3919,27,0
"秋田県",277,7258,9,0,262,6,0
"山形県",646,30356,92,0,538,16,0
"福島県",2314,134132,263,13,1947,104,0
"茨城県",6399,25439,328,5,5948,123,0
"栃木県",4422,164216,166,0,4186,70,0
"群馬県",4819,105705,166,3,4559,94,0
"埼玉県",31664,610951,1304,35,29671,689,0
"千葉県",28639,453485,1080,19,27019,540,0
"東京都",117517,1677725,2978,47,112903,1636,0
"神奈川県",47085,657502,982,19,45338,765,0
"新潟県",1274,75965,127,1,1131,16,0
"富山県",921,39826,14,2,879,28,0
"石川県",1894,57623,17,2,1812,63,2
"福井県",553,34087,7,0,521,25,0
"山梨県",955,29599,12,0,925,18,0
"長野県",2532,107932,113,1,2403,41,25
"岐阜県",4827,150950,58,5,4648,121,0
"静岡県",5493,228845,184,0,5199,110,0
"愛知県",26681,436037,486,10,25625,570,0
"三重県",2643,73145,79,2,2576,67,79
"滋賀県",2693,82402,104,5,2538,51,0
"京都府",9236,168878,103,3,8970,165,2
"大阪府",49158,946152,1277,59,46321,1162,398
"兵庫県",18859,279750,632,45,17655,572,0
"奈良県",3511,90358,82,5,3379,50,0
"和歌山県",1202,25479,29,2,1131,18,24
"鳥取県",210,44852,0,0,205,2,3
"島根県",285,17152,0,0,285,0,0
"岡山県",2620,75671,76,6,2479,35,30
"広島県",5078,173745,33,4,4939,103,3
"山口県",1397,64978,18,0,1336,43,0
"徳島県",468,29265,14,2,436,18,0
"香川県",779,48698,20,0,741,18,0
"愛媛県",1084,36361,20,1,1040,24,0
"高知県",912,7331,10,3,883,19,0
"福岡県",18716,486963,419,10,17972,325,0
"佐賀県",1162,30738,49,2,1123,11,21
"長崎県",1616,73577,2,0,1576,38,0
"熊本県",3485,57577,26,0,3392,74,7
"大分県",1301,88359,10,0,1269,22,0
"宮崎県",1953,24807,0,0,1924,22,7
"鹿児島県",1774,70682,10,0,1759,28,23
"沖縄県",8751,157712,383,2,8251,123,6
