都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,63937,1315403,1593,0,60251,1477,616
青森県,6393,109635,486,0,5868,39,0
岩手県,3600,140618,97,0,3450,53,0
宮城県,16724,275004,311,0,16195,118,100
秋田県,2059,27964,125,0,1907,27,0
山形県,3817,119396,196,0,3565,56,0
福島県,9880,487147,312,1,9392,176,0
茨城県,25690,40742,1089,1,24381,220,0
栃木県,16790,542797,988,0,15684,118,0
群馬県,18957,372627,1339,0,17436,182,0
埼玉県,121434,1717103,4995,1,115379,1060,0
千葉県,105086,1284767,3136,0,99976,1029,945
東京都,403662,4351431,17969,4,382515,3178,0
神奈川県,176238,1917056,5522,4,169396,1320,0
新潟県,9536,349484,1209,0,8264,63,0
富山県,5077,137348,192,0,4833,52,0
石川県,8370,220779,308,0,7901,139,22
福井県,3537,134621,367,0,3132,38,0
山梨県,5459,143310,285,0,5150,29,5
長野県,10420,387986,1059,1,9059,97,205
岐阜県,20487,494605,893,0,19123,219,252
静岡県,29000,763064,1979,1,26360,210,451
愛知県,111506,1557703,4473,1,105870,1163,0
三重県,15700,279143,849,0,15011,165,325
滋賀県,14089,306847,1425,0,12560,104,0
京都府,39663,494351,2477,28,36169,292,725
大阪府,219100,4414538,13443,148,202588,3069,0
兵庫県,82322,900553,2912,1,78012,1399,1
奈良県,17094,296214,989,1,15956,149,0
和歌山県,5951,71628,606,2,5169,62,114
鳥取県,1859,182003,182,0,1646,5,26
島根県,2247,69204,452,0,1790,5,0
岡山県,16594,329200,415,0,15445,136,598
広島県,28167,1048744,5313,3,22649,205,0
山口県,7922,235060,1882,2,5946,94,0
徳島県,3457,121318,161,0,3239,66,9
香川県,5087,151769,363,0,4686,38,0
愛媛県,6273,177568,836,0,5355,82,0
高知県,4310,117121,125,1,4152,33,0
福岡県,78905,1501494,2846,1,74334,628,1097
佐賀県,6718,129905,548,0,5920,30,220
長崎県,6976,213306,813,0,6094,73,4
熊本県,15624,129032,828,0,14660,136,0
大分県,8656,322164,443,0,8129,84,0
宮崎県,6378,74675,345,0,6098,41,106
鹿児島県,10333,185805,978,0,9123,66,166
沖縄県,64041,476682,11618,34,52025,398,0
