都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,186256,1706430,20601,8,164693,1829,867
青森県,24646,170894,3363,0,21212,71,0
岩手県,12623,189343,2477,0,10083,63,0
宮城県,45457,409437,6284,10,38389,154,630
秋田県,11289,45673,1752,1,9497,40,0
山形県,13207,158490,1976,2,11158,73,0
福島県,26899,626712,2982,5,23728,189,0
茨城県,83990,44315,8862,9,74806,322,0
栃木県,50122,632959,6249,7,43661,212,0
群馬県,56584,499607,5270,7,51050,264,0
埼玉県,346514,2264539,29813,44,315474,1227,0
千葉県,295619,1678766,25538,21,265705,1442,2934
東京都,1075696,5606996,137268,67,934589,3839,0
神奈川県,499385,2180686,45843,81,451744,1798,0
新潟県,32160,477417,2807,2,29273,80,0
富山県,21299,193666,5787,5,15444,68,0
石川県,27802,304649,3472,4,24137,176,17
福井県,15654,233358,2246,3,13368,40,0
山梨県,18337,207892,1641,1,16655,54,13
長野県,33725,524535,4109,3,29296,156,164
岐阜県,57903,672838,4825,4,52014,290,774
静岡県,98374,984918,10784,4,86371,352,867
愛知県,347556,2141234,33210,42,312595,1751,0
三重県,45265,381621,4455,8,41841,255,1286
滋賀県,55320,452699,7495,4,47667,158,0
京都府,134182,672867,12027,62,120832,500,823
大阪府,700896,5774967,77205,764,619466,4166,59
兵庫県,282956,1267498,27632,33,253425,1918,19
奈良県,62693,415009,12838,21,49556,299,0
和歌山県,24433,123554,1123,5,23048,106,156
鳥取県,7427,270735,1005,0,6322,10,90
島根県,7197,115413,975,0,6214,8,0
岡山県,52959,437779,4589,11,44862,211,3297
広島県,78896,1427360,7778,9,70704,414,0
山口県,23370,407169,2704,3,20522,144,0
徳島県,12853,163173,1928,5,10853,76,4
香川県,21629,204160,3133,7,18411,85,0
愛媛県,19088,265172,2355,4,16612,121,0
高知県,13493,190105,1776,4,11629,88,0
福岡県,253947,2066914,30844,19,216578,1020,5505
佐賀県,25874,196018,2838,2,19989,67,2980
長崎県,27546,285881,3763,4,24829,111,1157
熊本県,53580,205970,5283,8,48046,251,0
大分県,26243,438943,2504,0,23630,109,0
宮崎県,20267,137045,1912,0,18321,100,66
鹿児島県,34301,275379,3082,1,30597,136,486
沖縄県,105878,608986,6352,17,99094,430,2
