"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",48707,904745,3291,16,43760,1429,227
"青森県",3073,60856,323,0,2718,32,0
"岩手県",2335,98883,275,1,2013,47,0
"宮城県",11279,182363,1132,11,9931,92,124
"秋田県",1154,18445,114,3,1019,21,0
"山形県",2499,75517,284,5,2168,47,0
"福島県",7056,333764,1010,13,5884,162,0
"茨城県",15573,35770,2051,27,13347,175,0
"栃木県",10021,365323,1602,17,8326,93,0
"群馬県",10584,229987,1380,19,9049,155,0
"埼玉県",72869,1170269,19459,111,52552,858,0
"千葉県",61306,845905,9076,68,51481,749,0
"東京都",269743,2992835,39802,227,227609,2332,0
"神奈川県",106141,1269861,13928,191,91195,1018,0
"新潟県",4987,212292,810,5,4123,54,0
"富山県",2829,88265,471,7,2320,38,0
"石川県",6103,145024,808,11,5167,119,9
"福井県",1954,87031,237,2,1681,36,0
"山梨県",3057,80996,477,2,2560,22,2
"長野県",6036,241613,516,1,5459,94,33
"岐阜県",10645,309882,689,4,9767,189,0
"静岡県",13422,483975,2410,12,10854,158,0
"愛知県",58324,964765,4057,20,53251,1016,0
"三重県",6779,170386,918,11,5912,114,165
"滋賀県",7319,180698,1099,4,6125,95,0
"京都府",21792,330953,2771,73,18322,249,450
"大阪府",128855,2630682,12301,428,112558,2742,1254
"兵庫県",49051,585765,3785,39,43943,1323,0
"奈良県",10234,197848,951,13,9149,134,0
"和歌山県",3384,48285,229,14,3029,50,76
"鳥取県",1078,108076,320,0,742,3,13
"島根県",869,38671,110,1,757,2,0
"岡山県",9607,197807,863,7,8233,127,384
"広島県",13084,621567,655,8,12097,180,152
"山口県",3661,136504,326,3,3255,80,0
"徳島県",1906,76478,91,1,1752,63,0
"香川県",2829,100319,461,3,2338,32,2
"愛媛県",3476,113733,501,6,2898,77,0
"高知県",2264,67204,131,5,2103,30,0
"福岡県",48232,985948,7155,20,39581,547,949
"佐賀県",3314,71045,360,0,2848,26,80
"長崎県",4023,143914,486,1,3471,69,3
"熊本県",8559,92329,1077,9,7361,121,0
"大分県",4248,198402,482,0,3702,64,0
"宮崎県",3706,50655,378,1,3289,27,12
"鹿児島県",4989,126992,735,0,4096,42,116
"沖縄県",31496,305870,5287,101,25852,243,114
