"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21512,466237,872,19,19846,768,26
"青森県",1131,26925,174,0,937,20,0
"岩手県",732,48763,123,1,579,30,0
"宮城県",6813,99172,1405,12,5369,39,0
"秋田県",319,8015,39,2,274,6,0
"山形県",1129,38451,236,2,876,17,0
"福島県",2721,159214,308,12,2296,117,0
"茨城県",6993,27318,310,3,6555,128,0
"栃木県",4850,179375,242,3,4538,70,0
"群馬県",5191,118563,229,4,4861,101,0
"埼玉県",33920,672633,1596,34,31610,714,0
"千葉県",30373,493846,1037,13,28753,583,0
"東京都",124450,1821744,3924,41,118732,1794,0
"神奈川県",49068,724492,1115,22,47161,792,0
"新潟県",1653,88913,247,2,1388,18,0
"富山県",1001,43461,73,1,899,29,0
"石川県",1992,62403,92,1,1833,65,2
"福井県",639,38178,73,1,539,27,0
"山梨県",1001,32134,36,1,946,19,0
"長野県",3069,124647,278,0,2760,42,11
"岐阜県",5074,165762,167,3,4778,129,0
"静岡県",5892,258463,227,0,5545,120,0
"愛知県",28168,484046,1110,8,26462,596,0
"三重県",2924,79034,241,5,2695,72,84
"滋賀県",2924,91115,202,3,2664,58,0
"京都府",9937,183888,532,4,9253,173,21
"大阪府",57531,1118701,6792,167,49046,1202,491
"兵庫県",21536,312596,2147,78,18791,598,0
"奈良県",4276,102793,635,7,3586,55,0
"和歌山県",1454,28001,200,8,1210,18,26
"鳥取県",284,51512,68,0,207,2,7
"島根県",291,18477,6,0,285,0,0
"岡山県",2830,81422,82,3,2575,36,137
"広島県",5228,188023,99,1,5017,106,6
"山口県",1448,71202,40,0,1368,43,3
"徳島県",639,33954,144,3,474,21,0
"香川県",955,54174,170,0,769,19,3
"愛媛県",1627,43153,470,6,1133,24,0
"高知県",945,7528,36,1,890,19,0
"福岡県",19253,525072,396,6,18523,334,0
"佐賀県",1244,33294,63,0,1187,13,19
"長崎県",1648,79798,21,0,1588,39,0
"熊本県",3530,58603,34,2,3422,74,0
"大分県",1333,96288,29,1,1282,22,0
"宮崎県",1971,24946,12,0,1930,22,7
"鹿児島県",1886,75535,67,0,1803,28,12
"沖縄県",10194,171448,963,3,9108,129,6
