"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",37680,677855,8016,54,28596,1093,25
"青森県",2341,43850,282,1,2029,30,0
"岩手県",1436,73216,143,2,1249,44,0
"宮城県",8850,143741,229,7,8530,83,8
"秋田県",755,13668,58,1,685,12,0
"山形県",1956,58114,182,5,1733,41,0
"福島県",4570,239340,259,15,4168,143,0
"茨城県",9718,32520,490,8,9081,147,0
"栃木県",6329,262305,341,11,5910,78,0
"群馬県",7813,165713,402,18,7273,138,0
"埼玉県",43710,874777,1679,45,41247,784,0
"千葉県",37057,608636,1034,19,35346,677,0
"東京都",160695,2271694,5211,77,153430,2054,0
"神奈川県",61377,918476,2104,72,58391,882,0
"新潟県",3198,142413,343,7,2819,36,0
"富山県",1863,62962,278,9,1550,35,0
"石川県",3727,92351,460,12,3162,104,1
"福井県",1037,58838,36,0,967,34,0
"山梨県",1522,41166,114,1,1390,19,1
"長野県",4778,176258,301,9,4462,83,68
"岐阜県",8745,236914,740,20,7842,163,0
"静岡県",8345,348307,746,6,7463,136,0
"愛知県",46786,692293,5369,103,40640,777,0
"三重県",4892,123611,362,11,4551,105,126
"滋賀県",5076,128358,456,13,4541,79,0
"京都府",15731,254273,964,35,14636,210,79
"大阪府",99621,1820843,8912,370,87478,2299,932
"兵庫県",39577,456312,2025,95,36385,1171,4
"奈良県",7876,150366,329,16,7432,115,0
"和歌山県",2617,40172,95,24,2423,44,55
"鳥取県",463,72783,33,0,421,2,7
"島根県",540,26359,83,4,457,0,0
"岡山県",7319,133532,992,31,6022,103,202
"広島県",10445,400161,1200,30,8244,126,875
"山口県",2910,103923,433,6,2417,60,0
"徳島県",1631,58231,59,3,1511,61,0
"香川県",1997,77168,174,4,1844,24,45
"愛媛県",2712,87274,85,4,2555,72,0
"高知県",1448,9618,218,5,1210,20,0
"福岡県",34038,745229,4081,72,29357,449,151
"佐賀県",2500,49731,159,5,2342,19,20
"長崎県",2889,111440,152,4,2673,64,0
"熊本県",6212,78168,628,23,5487,97,0
"大分県",3356,145113,350,5,2959,47,0
"宮崎県",3019,40988,157,2,2800,25,37
"鹿児島県",3316,101034,291,3,2994,30,1
"沖縄県",16902,218375,2621,82,14139,148,6
