japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-01,HOKKAIDO,2021-04-30,24141.80078125,24073.45703125,24616.26953125,860.8202514648,859.5278930664,876.1115722656,1604.0113525391,1596.6187744141,1816.0050048828,21571.107421875,21516.998046875,21761.138671875,,,,,2021-04-29,4.8202514647999806,224.80078125,,,北海道
JP-01,HOKKAIDO,2021-05-01,24334.791015625,24201.259765625,25286.09765625,866.0718383789,863.6009521484,895.3000488281,1694.5579833984,1679.716796875,2120.1459960938,21642.30078125,21539.14453125,22004.185546875,,,,,2021-04-29,5.2515869141000167,192.990234375,,,北海道
JP-01,HOKKAIDO,2021-05-02,24512.546875,24322.185546875,25883.40625,871.6822509766,868.1350097656,913.6013183594,1790.9541015625,1768.5793457031,2432.615234375,21732.1484375,21584.39453125,22247.541015625,,,,,2021-04-29,5.6104125977000194,177.755859375,,,北海道
JP-01,HOKKAIDO,2021-05-03,24662.71484375,24422.15625,26401.650390625,877.5620117188,873.0300292969,931.0923461914,1851.6180419922,1822.2525634766,2693.8178710938,21832.287109375,21643.921875,22487.1015625,,,,,2021-04-29,5.8797607422000056,150.16796875,,,北海道
JP-01,HOKKAIDO,2021-05-04,24792.84765625,24507.76953125,26853.310546875,883.5888671875,878.1552124023,947.7616577148,1886.6403808594,1850.9909667969,2909.1752929688,21936.53515625,21711.16796875,22718.564453125,,,,,2021-04-29,6.0268554686999778,130.1328125,,,北海道
JP-01,HOKKAIDO,2021-05-05,24966.986328125,24637.177734375,27380.533203125,889.6811523438,883.4208984375,963.6670532227,1947.2286376953,1905.1053466797,3155.5275878906,22040.140625,21781.072265625,22941.357421875,,,,,2021-04-29,6.0922851563000222,174.138671875,,,北海道
JP-01,HOKKAIDO,2021-05-06,25203.9140625,24826.845703125,28035.619140625,895.9614868164,888.9417724609,978.9743041992,2057.8210449219,2008.2409667969,3480.0773925781,22139.267578125,21849.53125,23149.5234375,,,,,2021-04-29,6.280334472599975,236.927734375,,,北海道
JP-01,HOKKAIDO,2021-05-07,25413.4765625,24993.603515625,28625.71484375,902.6297607422,894.9090576172,993.9747314453,2147.8916015625,2091.3833007812,3768.9577636719,22237.525390625,21919.830078125,23346.94921875,,,,,2021-04-29,6.6682739258000083,209.5625,,,北海道
JP-01,HOKKAIDO,2021-05-08,25585.45703125,25129.037109375,29120.013671875,909.6001586914,901.2305908203,1008.7060546875,2214.8044433594,2152.1135253906,4013.2490234375,22331.279296875,21988.130859375,23534.052734375,,,,,2021-04-29,6.9703979491999917,171.98046875,,,北海道
JP-01,HOKKAIDO,2021-05-09,25738.53515625,25257.439453125,29478.4140625,916.7919921875,907.8210449219,1023.1357421875,2269.490234375,2201.1647949219,4229.5493164062,22445.205078125,22078.47265625,23737.439453125,,,,,2021-04-29,7.1918334961000028,153.078125,,,北海道
JP-01,HOKKAIDO,2021-05-10,25873.716796875,25369.560546875,29787.529296875,924.096862793,914.5689086914,1037.1080322266,2289.46875,2216.8217773438,4373.58984375,22568.546875,22180.037109375,23940.99609375,,,,,2021-04-29,7.3048706055000139,135.181640625,,,北海道
JP-01,HOKKAIDO,2021-05-11,26009.775390625,25482.30859375,30095.734375,931.4205932617,921.3771972656,1050.5506591797,2298.5283203125,2222.2233886719,4487.8271484375,22694.759765625,22286.197265625,24137.529296875,,,,,2021-04-29,7.3237304686999778,136.05859375,,,北海道
JP-01,HOKKAIDO,2021-05-12,26206.13671875,25648.607421875,30561.853515625,938.7461547852,928.2253417969,1063.4769287109,2350.6435546875,2269.5068359375,4678.9204101562,22819.037109375,22392.0625,24321.810546875,,,,,2021-04-29,7.3255615235000278,196.361328125,,,北海道
JP-01,HOKKAIDO,2021-05-13,26443.07421875,25854.322265625,31116.6875,946.2490234375,935.282409668,1076.20703125,2446.5493164062,2359.2028808594,4953.2983398438,22937.0078125,22493.185546875,24494.57421875,,,,,2021-04-29,7.5028686522999806,236.9375,,,北海道
JP-01,HOKKAIDO,2021-05-14,26635.58203125,26021.966796875,31548.580078125,954.0661621094,942.6802978516,1088.9443359375,2510.5803222656,2418.2702636719,5160.0161132812,23051.388671875,22592.103515625,24659.45703125,,,,,2021-04-29,7.8171386719000111,192.5078125,,,北海道
JP-01,HOKKAIDO,2021-05-15,26794.84375,26160.435546875,31895.642578125,962.0711669922,950.2915649414,1101.5521240234,2552.8989257812,2456.5798339844,5317.6376953125,23157.990234375,22684.60546875,24810.361328125,,,,,2021-04-29,8.0050048827999944,159.26171875,,,北海道
JP-01,HOKKAIDO,2021-05-16,26944.005859375,26299.494140625,32116.505859375,970.2119140625,958.0622558594,1114.0233154297,2584.5305175781,2484.7790527344,5448.033203125,23286.251953125,22799.416015625,24980.806640625,,,,,2021-04-29,8.1407470702999944,149.162109375,,,北海道
JP-01,HOKKAIDO,2021-05-17,27086.5078125,26430.107421875,32336.564453125,978.4027709961,965.9048461914,1126.3432617188,2590.5207519531,2488.5078125,5519.12109375,23424.177734375,22924.66015625,25162.056640625,,,,,2021-04-29,8.1908569336000028,142.501953125,,,北海道
JP-01,HOKKAIDO,2021-05-18,27237.728515625,26567.02734375,32595.125,986.5798950195,973.7543945312,1138.4725341797,2594.2414550781,2490.2419433594,5580.0078125,23564.92578125,23053.541015625,25347.84375,,,,,2021-04-29,8.1771240233999833,151.220703125,,,北海道
JP-01,HOKKAIDO,2021-05-19,27448.47265625,26755.708984375,33032.69140625,994.7482910156,981.614074707,1150.3975830078,2644.8286132812,2537.1130371094,5737.3588867188,23703.40234375,23180.986328125,25530.611328125,,,,,2021-04-29,8.1683959961000028,210.744140625,,,北海道
